q_offset,i_offset,n_offset,m_offset,detectable_2.5,detectable_5.0,detectable_7.5,detectable_10.0,detectable_sum
6.0,0.3999999999999999,0.7000000000000002,0.0,0,0,1,1,2
6.0,0.3999999999999999,0.7000000000000002,0.2,0,0,0,1,1
6.0,0.5,0.4000000000000004,0.0,0,0,0,1,1
6.0,0.5,0.4000000000000004,0.10000000000000007,0,0,0,1,1
6.0,0.5,0.5,-0.09999999999999988,0,0,0,1,1
6.0,0.5,0.5,0.10000000000000007,0,0,1,1,2
6.0,0.5,0.5,0.0,0,1,1,1,3
6.0,0.5,0.5,0.2,0,0,0,1,1
6.0,0.5,0.6000000000000001,0.10000000000000007,0,1,1,1,3
6.0,0.5,0.6000000000000001,0.0,0,1,1,1,3
6.0,0.5,0.6000000000000001,-0.09999999999999988,0,0,0,1,1
6.0,0.5,0.6000000000000001,0.2,0,0,0,1,1
6.0,0.5,0.7000000000000002,0.10000000000000007,1,1,1,1,4
6.0,0.5,0.7000000000000002,0.0,0,0,1,1,2
6.0,0.5,0.7000000000000002,0.2,0,0,1,1,2
6.0,0.5,0.8000000000000003,0.0,0,0,1,1,2
6.0,0.5,0.8000000000000003,0.10000000000000007,0,1,1,1,3
6.0,0.5,0.8000000000000003,0.2,0,0,1,1,2
6.0,0.6000000000000001,0.6000000000000001,0.0,0,0,1,1,2
6.0,0.6000000000000001,0.6000000000000001,0.10000000000000007,0,0,1,1,2
6.0,0.6000000000000001,0.7000000000000002,0.2,0,0,0,1,1
6.0,0.6000000000000001,0.7000000000000002,-0.09999999999999988,0,0,0,1,1
6.0,0.6000000000000001,0.7000000000000002,0.0,0,1,1,1,3
6.0,0.6000000000000001,0.7000000000000002,0.10000000000000007,0,1,1,1,3
6.0,0.6000000000000001,0.8000000000000003,0.0,0,1,1,1,3
6.0,0.6000000000000001,0.8000000000000003,0.10000000000000007,1,1,1,1,4
6.0,0.6000000000000001,0.8000000000000003,0.2,0,0,1,1,2
6.0,0.6000000000000001,0.9000000000000004,0.0,0,0,0,1,1
6.0,0.6000000000000001,0.9000000000000004,0.2,0,0,0,1,1
6.0,0.6000000000000001,0.9000000000000004,0.10000000000000007,0,1,1,1,3
6.0,0.6999999999999997,0.8000000000000003,0.10000000000000007,0,1,1,1,3
6.0,0.6999999999999997,0.8000000000000003,0.2,0,0,0,1,1
6.0,0.6999999999999997,0.8000000000000003,0.0,0,1,1,1,3
6.0,0.6999999999999997,0.9000000000000004,0.0,0,1,1,1,3
6.0,0.6999999999999997,0.9000000000000004,0.10000000000000007,0,1,1,1,3
6.0,0.6999999999999997,0.9000000000000004,0.2,0,1,1,1,3
6.0,0.6999999999999997,1.0,0.2,0,0,0,1,1
6.0,0.6999999999999997,1.0,0.0,0,0,0,1,1
6.0,0.6999999999999997,1.0,0.10000000000000007,0,0,1,1,2
6.0,0.7999999999999998,0.9000000000000004,0.10000000000000007,0,0,0,1,1
6.0,0.7999999999999998,0.9000000000000004,0.2,0,0,0,1,1
6.0,0.7999999999999998,1.0,0.30000000000000004,0,0,0,1,1
6.0,0.7999999999999998,1.0,0.10000000000000007,0,1,1,1,3
6.0,0.7999999999999998,1.0,0.0,0,1,1,1,3
6.0,0.7999999999999998,1.0,0.2,0,0,1,1,2
6.0,0.7999999999999998,1.1000000000000003,0.10000000000000007,0,0,1,1,2
6.0,0.7999999999999998,1.1000000000000003,0.0,0,0,1,1,2
6.0,0.7999999999999998,1.1000000000000003,0.2,0,0,0,1,1
6.0,0.7999999999999998,1.2000000000000002,0.10000000000000007,0,0,1,1,2
6.0,0.8999999999999999,1.0,0.10000000000000007,0,0,0,1,1
6.0,0.8999999999999999,1.0,0.2,0,0,0,1,1
6.0,0.8999999999999999,1.1000000000000003,0.30000000000000004,0,0,0,1,1
6.0,0.8999999999999999,1.1000000000000003,0.10000000000000007,0,0,1,1,2
6.0,0.8999999999999999,1.1000000000000003,0.2,0,0,1,1,2
6.0,0.8999999999999999,1.2000000000000002,0.10000000000000007,0,0,1,1,2
6.0,0.8999999999999999,1.2000000000000002,0.2,0,0,0,1,1
6.0,0.8999999999999999,1.2999999999999998,0.10000000000000007,0,0,1,1,2
6.0,1.0,1.2000000000000002,0.10000000000000007,0,0,0,1,1
6.0,1.0,1.2000000000000002,0.30000000000000004,0,0,0,1,1
6.0,1.0,1.2000000000000002,0.2,0,0,1,1,2
6.0,1.0,1.4000000000000004,0.10000000000000007,0,0,1,1,2
6.0,1.0,1.5,0.10000000000000007,0,0,0,1,1
6.0,1.0,1.5,0.2,0,0,0,1,1
6.0,1.1,1.2999999999999998,0.2,0,0,0,1,1
6.0,1.1,1.6000000000000003,0.10000000000000007,0,0,1,1,2
6.0,1.1999999999999995,1.7000000000000002,0.10000000000000007,0,0,1,1,2
6.0,1.1999999999999995,1.8000000000000007,0.2,0,0,0,1,1
6.0,1.2999999999999998,1.9000000000000004,0.10000000000000007,0,0,0,1,1
6.0,1.4,2.1000000000000005,0.2,0,0,0,1,1
8.0,-1.4,-2.0,0.0,0,0,0,1,1
8.0,-1.2999999999999998,-1.7999999999999998,0.0,0,0,0,1,1
8.0,-1.2,-1.7,0.0,0,0,1,1,2
8.0,-1.1,-1.5,0.0,0,0,0,1,1
8.0,-1.0,-1.4,0.0,0,0,1,1,2
8.0,-1.0,-1.2999999999999998,0.0,0,0,0,1,1
8.0,-1.0,-1.2999999999999998,-0.09999999999999988,0,0,0,1,1
8.0,-1.0,-1.2,-0.30000000000000004,0,0,0,1,1
8.0,-0.8999999999999999,-1.2999999999999998,0.0,0,0,0,1,1
8.0,-0.8999999999999999,-1.2,0.10000000000000007,0,0,0,1,1
8.0,-0.8999999999999999,-1.2,0.0,0,0,0,1,1
8.0,-0.8999999999999999,-1.1,0.0,0,1,1,1,3
8.0,-0.8999999999999999,-1.1,-0.09999999999999988,0,0,0,1,1
8.0,-0.8999999999999999,-1.1,-0.30000000000000004,0,0,1,1,2
8.0,-0.8999999999999999,-1.1,-0.2,0,0,1,1,2
8.0,-0.8999999999999999,-1.0,-0.30000000000000004,0,0,0,1,1
8.0,-0.8999999999999999,-1.0,-0.2,0,0,0,1,1
8.0,-0.8,-1.1,0.10000000000000007,0,0,0,1,1
8.0,-0.8,-1.1,0.0,0,0,1,1,2
8.0,-0.8,-1.0,-0.30000000000000004,0,0,1,1,2
8.0,-0.8,-1.0,-0.2,0,1,1,1,3
8.0,-0.8,-1.0,-0.09999999999999988,0,0,0,1,1
8.0,-0.8,-1.0,0.0,0,1,1,1,3
8.0,-0.8,-1.0,0.10000000000000007,0,1,1,1,3
8.0,-0.8,-1.0,0.2,0,0,0,1,1
8.0,-0.8,-0.8999999999999999,-0.30000000000000004,0,0,0,1,1
8.0,-0.8,-0.8999999999999999,-0.2,0,0,0,1,1
8.0,-0.8,-0.8999999999999999,-0.09999999999999988,0,0,0,1,1
8.0,-0.8,-0.8999999999999999,0.0,0,1,1,1,3
8.0,-0.7,-1.0,0.0,0,0,1,1,2
8.0,-0.7,-1.0,0.10000000000000007,0,0,0,1,1
8.0,-0.7,-0.8999999999999999,-0.09999999999999988,0,0,1,1,2
8.0,-0.7,-0.8999999999999999,0.10000000000000007,0,0,1,1,2
8.0,-0.7,-0.8999999999999999,-0.30000000000000004,0,0,1,1,2
8.0,-0.7,-0.8999999999999999,0.2,0,0,0,1,1
8.0,-0.7,-0.8999999999999999,0.0,0,1,1,1,3
8.0,-0.7,-0.8999999999999999,-0.2,1,1,1,1,4
8.0,-0.7,-0.7999999999999998,-0.2,0,0,1,1,2
8.0,-0.7,-0.7999999999999998,0.2,0,0,0,1,1
8.0,-0.7,-0.7999999999999998,0.0,0,1,1,1,3
8.0,-0.7,-0.7999999999999998,-0.30000000000000004,0,0,0,1,1
8.0,-0.7,-0.7999999999999998,-0.09999999999999988,0,0,0,1,1
8.0,-0.7,-0.7999999999999998,0.10000000000000007,0,1,1,1,3
8.0,-0.7,-0.6999999999999997,0.0,0,0,1,1,2
8.0,-0.5999999999999999,-0.8999999999999999,0.0,0,0,0,1,1
8.0,-0.5999999999999999,-0.7999999999999998,0.0,0,0,1,1,2
8.0,-0.5999999999999999,-0.7999999999999998,-0.30000000000000004,0,0,1,1,2
8.0,-0.5999999999999999,-0.7999999999999998,-0.2,1,1,1,1,4
8.0,-0.5999999999999999,-0.7999999999999998,0.10000000000000007,0,0,1,1,2
8.0,-0.5999999999999999,-0.7999999999999998,-0.09999999999999988,0,0,1,1,2
8.0,-0.5999999999999999,-0.6999999999999997,0.2,0,0,0,1,1
8.0,-0.5999999999999999,-0.6999999999999997,-0.09999999999999988,0,0,1,1,2
8.0,-0.5999999999999999,-0.6999999999999997,0.10000000000000007,0,1,1,1,3
8.0,-0.5999999999999999,-0.6999999999999997,-0.30000000000000004,0,0,0,1,1
8.0,-0.5999999999999999,-0.6999999999999997,0.0,0,1,1,1,3
8.0,-0.5999999999999999,-0.6999999999999997,-0.2,0,0,1,1,2
8.0,-0.5999999999999999,-0.5999999999999996,-0.09999999999999988,0,0,0,1,1
8.0,-0.5999999999999999,-0.5999999999999996,-0.2,0,0,0,1,1
8.0,-0.5999999999999999,-0.5999999999999996,0.0,0,1,1,1,3
8.0,-0.5999999999999999,-0.5999999999999996,0.10000000000000007,0,1,1,1,3
8.0,-0.5999999999999999,-0.5999999999999996,0.2,0,0,0,1,1
8.0,-0.5999999999999999,-0.5,0.0,0,0,0,1,1
8.0,-0.5,-0.6999999999999997,-0.30000000000000004,0,0,1,1,2
8.0,-0.5,-0.6999999999999997,-0.09999999999999988,0,1,1,1,3
8.0,-0.5,-0.6999999999999997,-0.2,1,1,1,1,4
8.0,-0.5,-0.6999999999999997,0.0,0,1,1,1,3
8.0,-0.5,-0.6999999999999997,0.10000000000000007,0,0,1,1,2
8.0,-0.5,-0.5999999999999996,0.0,0,1,1,1,3
8.0,-0.5,-0.5999999999999996,-0.30000000000000004,0,0,0,1,1
8.0,-0.5,-0.5999999999999996,-0.09999999999999988,0,1,1,1,3
8.0,-0.5,-0.5999999999999996,-0.2,0,1,1,1,3
8.0,-0.5,-0.5999999999999996,0.10000000000000007,0,1,1,1,3
8.0,-0.5,-0.5999999999999996,0.2,0,0,0,1,1
8.0,-0.5,-0.5,0.2,0,0,0,1,1
8.0,-0.5,-0.5,-0.2,0,0,0,1,1
8.0,-0.5,-0.5,0.0,0,1,1,1,3
8.0,-0.5,-0.5,-0.09999999999999988,0,0,1,1,2
8.0,-0.5,-0.5,0.10000000000000007,0,1,1,1,3
8.0,-0.5,-0.3999999999999999,0.2,0,0,0,1,1
8.0,-0.5,-0.3999999999999999,0.10000000000000007,0,0,1,1,2
8.0,-0.5,-0.3999999999999999,0.0,0,0,0,1,1
8.0,-0.3999999999999999,-0.6999999999999997,-0.30000000000000004,0,0,0,1,1
8.0,-0.3999999999999999,-0.6999999999999997,-0.2,0,0,1,1,2
8.0,-0.3999999999999999,-0.5999999999999996,-0.2,0,1,1,1,3
8.0,-0.3999999999999999,-0.5999999999999996,0.0,0,0,1,1,2
8.0,-0.3999999999999999,-0.5999999999999996,-0.30000000000000004,0,0,0,1,1
8.0,-0.3999999999999999,-0.5999999999999996,0.10000000000000007,0,0,0,1,1
8.0,-0.3999999999999999,-0.5999999999999996,-0.09999999999999988,1,1,1,1,4
8.0,-0.3999999999999999,-0.5,-0.2,0,1,1,1,3
8.0,-0.3999999999999999,-0.5,-0.30000000000000004,0,0,0,1,1
8.0,-0.3999999999999999,-0.5,0.2,0,0,0,1,1
8.0,-0.3999999999999999,-0.5,-0.09999999999999988,0,1,1,1,3
8.0,-0.3999999999999999,-0.5,0.10000000000000007,0,1,1,1,3
8.0,-0.3999999999999999,-0.5,0.0,0,1,1,1,3
8.0,-0.3999999999999999,-0.3999999999999999,0.0,0,1,1,1,3
8.0,-0.3999999999999999,-0.3999999999999999,-0.09999999999999988,0,0,1,1,2
8.0,-0.3999999999999999,-0.3999999999999999,-0.2,0,0,1,1,2
8.0,-0.3999999999999999,-0.3999999999999999,0.2,0,0,0,1,1
8.0,-0.3999999999999999,-0.3999999999999999,0.10000000000000007,0,1,1,1,3
8.0,-0.3999999999999999,-0.2999999999999998,-0.09999999999999988,0,0,0,1,1
8.0,-0.3999999999999999,-0.2999999999999998,0.0,0,0,1,1,2
8.0,-0.3999999999999999,-0.2999999999999998,0.10000000000000007,0,0,1,1,2
8.0,-0.3999999999999999,-0.2999999999999998,0.2,0,0,0,1,1
8.0,-0.30000000000000004,-0.5999999999999996,-0.2,0,0,0,1,1
8.0,-0.30000000000000004,-0.5999999999999996,-0.09999999999999988,0,0,0,1,1
8.0,-0.30000000000000004,-0.5,-0.2,0,1,1,1,3
8.0,-0.30000000000000004,-0.5,0.0,0,1,1,1,3
8.0,-0.30000000000000004,-0.5,-0.30000000000000004,0,0,0,1,1
8.0,-0.30000000000000004,-0.5,-0.09999999999999988,0,1,1,1,3
8.0,-0.30000000000000004,-0.5,0.10000000000000007,0,0,0,1,1
8.0,-0.30000000000000004,-0.3999999999999999,0.2,0,0,0,1,1
8.0,-0.30000000000000004,-0.3999999999999999,-0.2,0,1,1,1,3
8.0,-0.30000000000000004,-0.3999999999999999,0.10000000000000007,0,1,1,1,3
8.0,-0.30000000000000004,-0.3999999999999999,-0.09999999999999988,1,1,1,1,4
8.0,-0.30000000000000004,-0.3999999999999999,0.0,0,1,1,1,3
8.0,-0.30000000000000004,-0.2999999999999998,-0.2,0,0,1,1,2
8.0,-0.30000000000000004,-0.2999999999999998,0.0,0,1,1,1,3
8.0,-0.30000000000000004,-0.2999999999999998,0.10000000000000007,0,1,1,1,3
8.0,-0.30000000000000004,-0.2999999999999998,-0.09999999999999988,0,1,1,1,3
8.0,-0.30000000000000004,-0.2999999999999998,0.2,0,0,0,1,1
8.0,-0.30000000000000004,-0.19999999999999973,-0.09999999999999988,0,0,0,1,1
8.0,-0.30000000000000004,-0.19999999999999973,0.2,0,0,0,1,1
8.0,-0.30000000000000004,-0.19999999999999973,0.10000000000000007,0,0,1,1,2
8.0,-0.30000000000000004,-0.19999999999999973,0.0,0,0,1,1,2
8.0,-0.20000000000000012,-0.5,-0.09999999999999988,0,0,0,1,1
8.0,-0.20000000000000012,-0.5,-0.2,0,0,0,1,1
8.0,-0.20000000000000012,-0.3999999999999999,0.0,0,1,1,1,3
8.0,-0.20000000000000012,-0.3999999999999999,-0.2,0,0,1,1,2
8.0,-0.20000000000000012,-0.3999999999999999,-0.09999999999999988,0,1,1,1,3
8.0,-0.20000000000000012,-0.3999999999999999,0.10000000000000007,0,0,0,1,1
8.0,-0.20000000000000012,-0.2999999999999998,-0.2,0,0,1,1,2
8.0,-0.20000000000000012,-0.2999999999999998,0.10000000000000007,0,1,1,1,3
8.0,-0.20000000000000012,-0.2999999999999998,0.2,0,0,0,1,1
8.0,-0.20000000000000012,-0.2999999999999998,0.0,0,1,1,1,3
8.0,-0.20000000000000012,-0.2999999999999998,-0.09999999999999988,1,1,1,1,4
8.0,-0.20000000000000012,-0.19999999999999973,-0.09999999999999988,0,1,1,1,3
8.0,-0.20000000000000012,-0.19999999999999973,0.10000000000000007,0,1,1,1,3
8.0,-0.20000000000000012,-0.19999999999999973,0.0,0,1,1,1,3
8.0,-0.20000000000000012,-0.19999999999999973,0.2,0,0,0,1,1
8.0,-0.20000000000000012,-0.19999999999999973,-0.2,0,0,1,1,2
8.0,-0.20000000000000012,-0.09999999999999963,-0.2,0,0,0,1,1
8.0,-0.20000000000000012,-0.09999999999999963,0.0,0,1,1,1,3
8.0,-0.20000000000000012,-0.09999999999999963,-0.09999999999999988,0,0,1,1,2
8.0,-0.20000000000000012,-0.09999999999999963,0.10000000000000007,0,0,1,1,2
8.0,-0.20000000000000012,-0.09999999999999963,0.2,0,0,0,1,1
8.0,-0.20000000000000012,0.0,0.10000000000000007,0,0,0,1,1
8.0,-0.10000000000000007,-0.2999999999999998,-0.2,0,0,0,1,1
8.0,-0.10000000000000007,-0.2999999999999998,-0.09999999999999988,0,0,1,1,2
8.0,-0.10000000000000007,-0.2999999999999998,0.0,0,0,0,1,1
8.0,-0.10000000000000007,-0.19999999999999973,-0.2,0,0,1,1,2
8.0,-0.10000000000000007,-0.2999999999999998,0.10000000000000007,0,0,0,1,1
8.0,-0.10000000000000007,-0.19999999999999973,0.10000000000000007,0,0,1,1,2
8.0,-0.10000000000000007,-0.19999999999999973,0.0,1,1,1,1,4
8.0,-0.10000000000000007,-0.19999999999999973,-0.09999999999999988,0,1,1,1,3
8.0,-0.10000000000000007,-0.19999999999999973,0.2,0,0,0,1,1
8.0,-0.10000000000000007,-0.09999999999999963,-0.2,0,0,0,1,1
8.0,-0.10000000000000007,-0.09999999999999963,-0.09999999999999988,1,1,1,1,4
8.0,-0.10000000000000007,-0.09999999999999963,0.0,0,1,1,1,3
8.0,-0.10000000000000007,-0.09999999999999963,0.2,0,0,0,1,1
8.0,-0.10000000000000007,-0.09999999999999963,0.10000000000000007,0,1,1,1,3
8.0,-0.10000000000000007,0.0,-0.2,0,0,0,1,1
8.0,-0.10000000000000007,0.0,0.0,0,1,1,1,3
8.0,-0.10000000000000007,0.0,-0.09999999999999988,0,0,1,1,2
8.0,-0.10000000000000007,0.0,0.10000000000000007,0,1,1,1,3
8.0,-0.10000000000000007,0.0,0.2,0,0,0,1,1
8.0,-0.10000000000000007,0.10000000000000007,-0.09999999999999988,0,0,0,1,1
8.0,-0.10000000000000007,0.10000000000000007,0.0,0,1,1,1,3
8.0,-0.10000000000000007,0.10000000000000007,0.10000000000000007,0,0,0,1,1
8.0,0.0,-0.19999999999999973,-0.09999999999999988,0,0,0,1,1
8.0,0.0,-0.19999999999999973,0.0,0,0,0,1,1
8.0,0.0,-0.09999999999999963,-0.2,0,0,0,1,1
8.0,0.0,-0.09999999999999963,0.0,0,0,1,1,2
8.0,0.0,-0.09999999999999963,-0.09999999999999988,0,1,1,1,3
8.0,0.0,-0.09999999999999963,0.10000000000000007,0,0,1,1,2
8.0,0.0,0.0,0.2,0,0,0,1,1
8.0,0.0,0.0,0.10000000000000007,0,1,1,1,3
8.0,0.0,0.0,-0.2,0,0,0,1,1
8.0,0.0,0.0,-0.09999999999999988,0,1,1,1,3
8.0,0.0,0.0,0.0,1,1,1,1,4
8.0,0.0,0.10000000000000007,-0.09999999999999988,0,0,1,1,2
8.0,0.0,0.10000000000000007,0.0,0,1,1,1,3
8.0,0.0,0.10000000000000007,0.10000000000000007,0,1,1,1,3
8.0,0.0,0.10000000000000007,0.2,0,0,0,1,1
8.0,0.0,0.20000000000000012,-0.09999999999999988,0,0,0,1,1
8.0,0.0,0.20000000000000012,0.10000000000000007,0,0,0,1,1
8.0,0.0,0.20000000000000012,0.0,0,0,1,1,2
8.0,0.10000000000000007,-0.09999999999999963,-0.09999999999999988,0,0,0,1,1
8.0,0.10000000000000007,-0.09999999999999963,0.0,0,0,0,1,1
8.0,0.10000000000000007,0.0,-0.2,0,0,0,1,1
8.0,0.10000000000000007,0.0,0.0,0,0,1,1,2
8.0,0.10000000000000007,0.0,-0.09999999999999988,0,0,1,1,2
8.0,0.10000000000000007,0.0,0.10000000000000007,0,0,1,1,2
8.0,0.10000000000000007,0.10000000000000007,0.0,1,1,1,1,4
8.0,0.10000000000000007,0.10000000000000007,0.2,0,0,0,1,1
8.0,0.10000000000000007,0.10000000000000007,-0.2,0,0,0,1,1
8.0,0.10000000000000007,0.10000000000000007,-0.09999999999999988,0,1,1,1,3
8.0,0.10000000000000007,0.10000000000000007,0.10000000000000007,0,1,1,1,3
8.0,0.10000000000000007,0.20000000000000012,0.2,0,0,0,1,1
8.0,0.10000000000000007,0.20000000000000012,-0.09999999999999988,0,0,1,1,2
8.0,0.10000000000000007,0.20000000000000012,0.10000000000000007,0,1,1,1,3
8.0,0.10000000000000007,0.20000000000000012,0.0,1,1,1,1,4
8.0,0.10000000000000007,0.3000000000000003,0.10000000000000007,0,1,1,1,3
8.0,0.10000000000000007,0.3000000000000003,0.0,0,0,1,1,2
8.0,0.10000000000000007,0.3000000000000003,-0.09999999999999988,0,0,0,1,1
8.0,0.10000000000000007,0.3000000000000003,0.2,0,0,0,1,1
8.0,0.10000000000000007,0.4000000000000004,0.0,0,0,0,1,1
8.0,0.20000000000000012,0.10000000000000007,-0.09999999999999988,0,0,0,1,1
8.0,0.20000000000000012,0.10000000000000007,0.0,0,0,1,1,2
8.0,0.20000000000000012,0.10000000000000007,0.10000000000000007,0,0,1,1,2
8.0,0.20000000000000012,0.20000000000000012,-0.09999999999999988,0,0,1,1,2
8.0,0.20000000000000012,0.20000000000000012,0.0,0,1,1,1,3
8.0,0.20000000000000012,0.20000000000000012,0.10000000000000007,0,1,1,1,3
8.0,0.20000000000000012,0.20000000000000012,0.2,0,0,0,1,1
8.0,0.20000000000000012,0.3000000000000003,0.2,0,0,0,1,1
8.0,0.20000000000000012,0.3000000000000003,-0.09999999999999988,0,0,1,1,2
8.0,0.20000000000000012,0.3000000000000003,0.0,1,1,1,1,4
8.0,0.20000000000000012,0.3000000000000003,0.10000000000000007,0,1,1,1,3
8.0,0.20000000000000012,0.4000000000000004,0.0,0,1,1,1,3
8.0,0.20000000000000012,0.4000000000000004,-0.09999999999999988,0,0,0,1,1
8.0,0.20000000000000012,0.4000000000000004,0.10000000000000007,1,1,1,1,4
8.0,0.20000000000000012,0.4000000000000004,0.2,0,0,0,1,1
8.0,0.20000000000000012,0.5,0.0,0,0,0,1,1
8.0,0.20000000000000012,0.5,0.10000000000000007,0,0,0,1,1
8.0,0.2999999999999998,0.20000000000000012,0.0,0,0,0,1,1
8.0,0.2999999999999998,0.20000000000000012,0.10000000000000007,0,0,0,1,1
8.0,0.2999999999999998,0.20000000000000012,-0.09999999999999988,0,0,0,1,1
8.0,0.2999999999999998,0.3000000000000003,-0.09999999999999988,0,0,1,1,2
8.0,0.2999999999999998,0.3000000000000003,0.2,0,0,0,1,1
8.0,0.2999999999999998,0.3000000000000003,0.0,0,1,1,1,3
8.0,0.2999999999999998,0.3000000000000003,0.10000000000000007,0,1,1,1,3
8.0,0.2999999999999998,0.4000000000000004,-0.09999999999999988,0,0,1,1,2
8.0,0.2999999999999998,0.4000000000000004,0.0,1,1,1,1,4
8.0,0.2999999999999998,0.4000000000000004,0.10000000000000007,1,1,1,1,4
8.0,0.2999999999999998,0.4000000000000004,0.2,0,0,1,1,2
8.0,0.2999999999999998,0.5,0.0,0,1,1,1,3
8.0,0.2999999999999998,0.5,-0.09999999999999988,0,0,0,1,1
8.0,0.2999999999999998,0.5,0.2,0,0,0,1,1
8.0,0.2999999999999998,0.5,0.10000000000000007,1,1,1,1,4
8.0,0.2999999999999998,0.6000000000000001,0.0,0,0,0,1,1
8.0,0.2999999999999998,0.6000000000000001,0.10000000000000007,0,0,1,1,2
8.0,0.3999999999999999,0.3000000000000003,0.10000000000000007,0,0,0,1,1
8.0,0.3999999999999999,0.3000000000000003,0.0,0,0,0,1,1
8.0,0.3999999999999999,0.4000000000000004,-0.09999999999999988,0,0,0,1,1
8.0,0.3999999999999999,0.4000000000000004,0.10000000000000007,0,1,1,1,3
8.0,0.3999999999999999,0.4000000000000004,0.2,0,0,0,1,1
8.0,0.3999999999999999,0.4000000000000004,0.0,0,1,1,1,3
8.0,0.3999999999999999,0.5,-0.09999999999999988,0,0,0,1,1
8.0,0.3999999999999999,0.5,0.0,0,1,1,1,3
8.0,0.3999999999999999,0.5,0.10000000000000007,1,1,1,1,4
8.0,0.3999999999999999,0.5,0.2,0,0,1,1,2
8.0,0.3999999999999999,0.6000000000000001,0.10000000000000007,1,1,1,1,4
8.0,0.3999999999999999,0.6000000000000001,-0.09999999999999988,0,0,0,1,1
8.0,0.3999999999999999,0.6000000000000001,0.0,0,1,1,1,3
8.0,0.3999999999999999,0.6000000000000001,0.2,0,0,0,1,1
8.0,0.3999999999999999,0.7000000000000002,0.0,0,0,1,1,2
8.0,0.3999999999999999,0.7000000000000002,0.2,0,0,0,1,1
8.0,0.3999999999999999,0.7000000000000002,0.10000000000000007,0,0,1,1,2
8.0,0.5,0.4000000000000004,0.0,0,0,0,1,1
8.0,0.5,0.4000000000000004,0.10000000000000007,0,0,0,1,1
8.0,0.5,0.5,-0.09999999999999988,0,0,0,1,1
8.0,0.5,0.5,0.0,0,0,1,1,2
8.0,0.5,0.5,0.10000000000000007,0,0,1,1,2
8.0,0.5,0.5,0.2,0,0,0,1,1
8.0,0.5,0.6000000000000001,-0.09999999999999988,0,0,0,1,1
8.0,0.5,0.6000000000000001,0.2,0,0,1,1,2
8.0,0.5,0.6000000000000001,0.0,0,1,1,1,3
8.0,0.5,0.6000000000000001,0.10000000000000007,1,1,1,1,4
8.0,0.5,0.7000000000000002,0.10000000000000007,1,1,1,1,4
8.0,0.5,0.7000000000000002,-0.09999999999999988,0,0,0,1,1
8.0,0.5,0.7000000000000002,0.0,0,1,1,1,3
8.0,0.5,0.7000000000000002,0.2,0,0,1,1,2
8.0,0.5,0.8000000000000003,0.10000000000000007,0,1,1,1,3
8.0,0.5,0.8000000000000003,0.0,0,0,1,1,2
8.0,0.5,0.8000000000000003,0.2,0,0,1,1,2
8.0,0.6000000000000001,0.6000000000000001,0.2,0,0,0,1,1
8.0,0.6000000000000001,0.6000000000000001,0.10000000000000007,0,0,1,1,2
8.0,0.6000000000000001,0.6000000000000001,0.0,0,0,1,1,2
8.0,0.6000000000000001,0.7000000000000002,-0.09999999999999988,0,0,0,1,1
8.0,0.6000000000000001,0.7000000000000002,0.10000000000000007,1,1,1,1,4
8.0,0.6000000000000001,0.7000000000000002,0.0,0,1,1,1,3
8.0,0.6000000000000001,0.7000000000000002,0.2,0,0,1,1,2
8.0,0.6000000000000001,0.8000000000000003,0.10000000000000007,1,1,1,1,4
8.0,0.6000000000000001,0.8000000000000003,0.0,0,0,1,1,2
8.0,0.6000000000000001,0.8000000000000003,0.2,0,0,1,1,2
8.0,0.6000000000000001,0.9000000000000004,0.0,0,0,0,1,1
8.0,0.6000000000000001,0.9000000000000004,0.2,0,0,1,1,2
8.0,0.6000000000000001,0.9000000000000004,0.10000000000000007,0,1,1,1,3
8.0,0.6999999999999997,0.8000000000000003,0.0,0,1,1,1,3
8.0,0.6999999999999997,0.8000000000000003,0.2,0,0,0,1,1
8.0,0.6999999999999997,0.8000000000000003,0.10000000000000007,1,1,1,1,4
8.0,0.6999999999999997,0.9000000000000004,0.0,0,1,1,1,3
8.0,0.6999999999999997,0.9000000000000004,0.2,0,0,1,1,2
8.0,0.6999999999999997,0.9000000000000004,0.10000000000000007,0,1,1,1,3
8.0,0.6999999999999997,1.0,0.2,0,0,0,1,1
8.0,0.6999999999999997,1.0,0.10000000000000007,0,0,1,1,2
8.0,0.6999999999999997,1.0,0.0,0,0,0,1,1
8.0,0.6999999999999997,1.1000000000000003,0.10000000000000007,0,0,0,1,1
8.0,0.7999999999999998,0.9000000000000004,0.10000000000000007,0,0,0,1,1
8.0,0.7999999999999998,0.9000000000000004,0.2,0,0,0,1,1
8.0,0.7999999999999998,1.0,0.10000000000000007,1,1,1,1,4
8.0,0.7999999999999998,1.0,0.0,0,0,0,1,1
8.0,0.7999999999999998,1.0,0.2,0,0,1,1,2
8.0,0.7999999999999998,1.1000000000000003,0.10000000000000007,0,0,1,1,2
8.0,0.7999999999999998,1.1000000000000003,0.2,0,0,0,1,1
8.0,0.7999999999999998,1.1000000000000003,0.0,0,0,0,1,1
8.0,0.7999999999999998,1.2000000000000002,0.10000000000000007,0,1,1,1,3
8.0,0.7999999999999998,1.2000000000000002,0.2,0,0,0,1,1
8.0,0.8999999999999999,1.0,0.10000000000000007,0,0,0,1,1
8.0,0.8999999999999999,1.1000000000000003,0.10000000000000007,0,0,1,1,2
8.0,0.8999999999999999,1.1000000000000003,0.2,0,0,1,1,2
